DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-09-28 11:16:43,2,28,18,0,32,1,11,452
2022-09-28 11:18:25,2,33,16,0,32,1,102,4937
2022-09-28 11:18:31,2,34,15,0,32,1,6,299
2022-09-28 11:19:37,2,17,35,0,32,3,66,1646
2022-09-28 11:24:55,2,30,13,0,32,1,318,13992
2022-09-28 11:25:00,2,32,17,0,32,1,5,235
2022-09-28 11:29:07,2,33,19,0,32,1,247,11955
2022-09-28 11:29:57,2,27,16,0,32,1,50,1980
2022-09-28 11:30:01,2,28,16,0,32,1,4,164
2022-09-28 11:31:05,2,20,21,0,32,2,64,1877
2022-09-28 11:31:27,2,29,21,0,32,1,22,936
2022-09-28 11:32:10,2,41,14,0,32,1,43,2586
2022-09-28 11:33:45,2,29,16,0,32,1,95,4041
2022-09-28 11:34:28,2,31,20,0,32,1,43,1955
2022-09-28 11:34:50,2,32,16,0,32,1,22,1033
2022-09-28 11:36:35,2,37,19,0,32,1,105,5698
2022-09-28 11:37:27,2,31,18,0,32,1,52,2364
2022-09-28 11:39:04,2,32,52,0,32,2,97,4553
2022-09-28 11:40:50,2,31,24,0,32,1,106,4819
2022-09-28 11:43:39,2,27,19,0,32,1,169,6692
2022-09-28 11:43:52,2,27,20,0,32,1,13,515
2022-09-28 11:45:34,2,29,20,0,32,1,102,4338
2022-09-28 11:50:28,2,17,19,0,32,2,294,7330
2022-09-28 11:50:32,2,26,50,0,32,3,4,153
2022-09-28 11:53:53,2,31,11,0,32,1,201,9139
2022-09-28 11:54:31,2,27,23,0,32,1,38,1505
2022-09-28 11:55:13,2,31,18,0,32,1,42,1910
2022-09-28 11:56:03,2,30,22,0,32,1,50,2200
2022-09-28 11:59:02,2,25,40,0,32,2,179,6563
2022-09-28 12:01:01,2,36,15,0,32,1,119,6283
2022-09-28 12:02:33,2,11,20,0,32,3,92,1484
2022-09-28 12:04:45,2,28,16,0,32,1,132,5421
2022-09-28 12:07:21,2,47,23,0,32,1,156,10754
2022-09-28 12:08:27,2,20,33,0,32,2,66,1936
2022-09-28 12:08:55,2,28,15,0,32,1,28,1150
2022-09-28 12:09:51,2,26,20,0,32,1,56,2135
2022-09-28 12:10:20,2,28,18,0,32,1,29,1191
2022-09-28 12:15:10,2,32,15,0,32,1,290,13611
2022-09-28 12:15:28,2,36,17,0,32,1,18,950
2022-09-28 12:16:09,2,29,10,0,32,1,41,1744
